StartTime,EndTime,Class,Observatory,PeakTime
2021-10-28 21:02:00,2021-10-28 21:11:00,C1.5,GOES,2021-10-28 21:07:00
2022-03-30 01:04:00,2022-03-30 01:22:00,C1.8,GOES,2022-03-30 01:12:00
2022-03-30 02:15:00,2022-03-30 02:33:00,C3.0,GOES,2022-03-30 02:24:00
2022-03-30 04:23:00,2022-03-30 04:36:00,C2.2,GOES,2022-03-30 04:31:00
2022-03-30 04:57:00,2022-03-30 05:06:00,C2.0,GOES,2022-03-30 05:01:00
2022-03-30 05:35:00,2022-03-30 05:53:00,C2.6,GOES,2022-03-30 05:46:00
2022-03-30 06:38:00,2022-03-30 06:50:00,C2.3,GOES,2022-03-30 06:46:00
2022-03-30 08:34:00,2022-03-30 08:46:00,C1.2,GOES,2022-03-30 08:42:00
2022-03-30 10:10:00,2022-03-30 10:23:00,C1.1,GOES,2022-03-30 10:17:00
2022-03-30 12:21:00,2022-03-30 12:58:00,C4.5,GOES,2022-03-30 12:35:00
2022-03-30 13:50:00,2022-03-30 14:03:00,C2.6,GOES,2022-03-30 13:59:00
2022-03-30 14:35:00,2022-03-30 14:54:00,C2.0,GOES,2022-03-30 14:46:00
2022-03-30 17:21:00,2022-03-30 17:46:00,X1.3,GOES,2022-03-30 17:37:00
2022-04-17 00:33:00,2022-04-17 00:42:00,C2.9,GOES,2022-04-17 00:37:00
2022-04-17 01:26:00,2022-04-17 01:41:00,C3.1,GOES,2022-04-17 01:36:00
2022-04-17 01:41:00,2022-04-17 02:00:00,C5.0,GOES,2022-04-17 01:57:00
2022-04-17 02:00:00,2022-04-17 02:23:00,M1.9,GOES,2022-04-17 02:11:00
2022-04-17 03:17:00,2022-04-17 03:51:00,X1.1,GOES,2022-04-17 03:34:00
2022-04-17 09:33:00,2022-04-17 09:50:00,C3.9,GOES,2022-04-17 09:40:00
2022-04-17 16:02:00,2022-04-17 16:13:00,C7.7,GOES,2022-04-17 16:08:00
2022-04-17 17:40:00,2022-04-17 17:49:00,C1.6,GOES,2022-04-17 17:44:00
2022-04-17 17:50:00,2022-04-17 18:10:00,C6.2,GOES,2022-04-17 18:04:00
2022-04-17 19:52:00,2022-04-17 20:06:00,M1.5,GOES,2022-04-17 20:02:00
2022-04-17 20:52:00,2022-04-17 21:08:00,C2.7,GOES,2022-04-17 21:01:00
2022-04-17 21:13:00,2022-04-17 21:25:00,C3.2,GOES,2022-04-17 21:19:00
2022-04-17 22:28:00,2022-04-17 22:40:00,M4.4,GOES,2022-04-17 22:34:00
2022-04-20 00:03:00,2022-04-20 00:23:00,C3.0,GOES,2022-04-20 00:12:00
2022-04-20 00:46:00,2022-04-20 01:03:00,C3.9,GOES,2022-04-20 00:51:00
2022-04-20 01:07:00,2022-04-20 01:20:00,M1.2,GOES,2022-04-20 01:14:00
2022-04-20 01:20:00,2022-04-20 01:44:00,M7.2,GOES,2022-04-20 01:36:00
2022-04-20 02:38:00,2022-04-20 02:56:00,C3.8,GOES,2022-04-20 02:44:00
2022-04-20 03:41:00,2022-04-20 04:04:00,X2.2,GOES,2022-04-20 03:57:00
2022-04-20 05:06:00,2022-04-20 05:14:00,C2.6,GOES,2022-04-20 05:10:00
2022-04-20 05:35:00,2022-04-20 05:44:00,C4.0,GOES,2022-04-20 05:40:00
2022-04-20 09:35:00,2022-04-20 10:03:00,C4.2,GOES,2022-04-20 09:55:00
2022-04-20 10:03:00,2022-04-20 10:18:00,C5.1,GOES,2022-04-20 10:08:00
2022-04-20 11:45:00,2022-04-20 11:58:00,C3.0,GOES,2022-04-20 11:52:00
2022-04-20 12:24:00,2022-04-20 13:02:00,M1.9,GOES,2022-04-20 12:53:00
2022-04-20 13:50:00,2022-04-20 13:59:00,C3.1,GOES,2022-04-20 13:54:00
2022-04-20 17:39:00,2022-04-20 18:13:00,C7.7,GOES,2022-04-20 17:56:00
2022-04-20 18:33:00,2022-04-20 18:49:00,C8.9,GOES,2022-04-20 18:40:00
2022-04-20 22:27:00,2022-04-20 22:40:00,C2.3,GOES,2022-04-20 22:33:00
2022-04-20 23:23:00,2022-04-20 23:48:00,C5.6,GOES,2022-04-20 23:34:00
2022-04-30 01:18:00,2022-04-30 01:38:00,C5.2,GOES,2022-04-30 01:29:00
2022-04-30 01:38:00,2022-04-30 01:47:00,C4.3,GOES,2022-04-30 01:42:00
2022-04-30 04:04:00,2022-04-30 04:25:00,C1.9,GOES,2022-04-30 04:15:00
2022-04-30 04:46:00,2022-04-30 05:07:00,M2.6,GOES,2022-04-30 05:01:00
2022-04-30 05:25:00,2022-04-30 05:40:00,M1.4,GOES,2022-04-30 05:34:00
2022-04-30 07:22:00,2022-04-30 07:40:00,C4.6,GOES,2022-04-30 07:34:00
2022-04-30 07:40:00,2022-04-30 07:57:00,C6.6,GOES,2022-04-30 07:52:00
2022-04-30 08:36:00,2022-04-30 08:54:00,C6.0,GOES,2022-04-30 08:44:00
2022-04-30 09:02:00,2022-04-30 09:15:00,C5.0,GOES,2022-04-30 09:09:00
2022-04-30 09:48:00,2022-04-30 10:05:00,M4.8,GOES,2022-04-30 09:58:00
2022-04-30 10:53:00,2022-04-30 11:05:00,C2.3,GOES,2022-04-30 10:58:00
2022-04-30 11:14:00,2022-04-30 11:34:00,C5.4,GOES,2022-04-30 11:24:00
2022-04-30 11:34:00,2022-04-30 11:45:00,C5.7,GOES,2022-04-30 11:41:00
2022-04-30 13:37:00,2022-04-30 13:52:00,X1.1,GOES,2022-04-30 13:47:00
2022-04-30 17:33:00,2022-04-30 17:42:00,C3.2,GOES,2022-04-30 17:38:00
2022-04-30 18:12:00,2022-04-30 18:44:00,C4.0,GOES,2022-04-30 18:25:00
2022-04-30 18:55:00,2022-04-30 19:23:00,C3.9,GOES,2022-04-30 19:06:00
2022-04-30 19:42:00,2022-04-30 19:54:00,M1.9,GOES,2022-04-30 19:47:00
2022-04-30 20:13:00,2022-04-30 20:23:00,C2.5,GOES,2022-04-30 20:19:00
2022-04-30 21:47:00,2022-04-30 22:15:00,C2.9,GOES,2022-04-30 21:59:00
2022-05-03 00:09:00,2022-05-03 00:19:00,B8.9,GOES,2022-05-03 00:15:00
2022-05-03 01:00:00,2022-05-03 01:14:00,B8.1,GOES,2022-05-03 01:06:00
2022-05-03 01:27:00,2022-05-03 01:48:00,C6.2,GOES,2022-05-03 01:38:00
2022-05-03 04:39:00,2022-05-03 04:58:00,C2.8,GOES,2022-05-03 04:53:00
2022-05-03 04:58:00,2022-05-03 05:07:00,C2.5,GOES,2022-05-03 05:03:00
2022-05-03 07:11:00,2022-05-03 07:24:00,B9.7,GOES,2022-05-03 07:21:00
2022-05-03 07:24:00,2022-05-03 07:32:00,C1.1,GOES,2022-05-03 07:28:00
2022-05-03 07:34:00,2022-05-03 08:01:00,M1.3,GOES,2022-05-03 07:53:00
2022-05-03 11:52:00,2022-05-03 12:09:00,C1.6,GOES,2022-05-03 12:03:00
2022-05-03 12:49:00,2022-05-03 13:09:00,B7.5,GOES,2022-05-03 12:56:00
2022-05-03 13:09:00,2022-05-03 13:31:00,X1.1,GOES,2022-05-03 13:25:00
2022-05-03 18:45:00,2022-05-03 18:57:00,C1.5,GOES,2022-05-03 18:53:00
2022-05-03 21:00:00,2022-05-03 21:29:00,C2.4,GOES,2022-05-03 21:11:00
2022-05-10 01:35:00,2022-05-10 02:06:00,C1.6,GOES,2022-05-10 01:51:00
2022-05-10 07:46:00,2022-05-10 08:05:00,C2.9,GOES,2022-05-10 07:55:00
2022-05-10 09:52:00,2022-05-10 10:07:00,C1.9,GOES,2022-05-10 10:01:00
2022-05-10 11:49:00,2022-05-10 11:59:00,C1.0,GOES,2022-05-10 11:55:00
2022-05-10 12:50:00,2022-05-10 13:05:00,C2.8,GOES,2022-05-10 12:58:00
2022-05-10 13:09:00,2022-05-10 13:18:00,C1.8,GOES,2022-05-10 13:14:00
2022-05-10 13:25:00,2022-05-10 13:39:00,C4.7,GOES,2022-05-10 13:36:00
2022-05-10 13:39:00,2022-05-10 13:51:00,C4.7,GOES,2022-05-10 13:47:00
2022-05-10 13:50:00,2022-05-10 13:59:00,X1.5,GOES,2022-05-10 13:55:00
2022-05-10 21:19:00,2022-05-10 22:55:00,C2.1,GOES,2022-05-10 22:07:00
2022-05-10 22:55:00,2022-05-10 23:09:00,C1.5,GOES,2022-05-10 23:02:00
2022-05-10 23:09:00,2022-05-10 23:19:00,C1.6,GOES,2022-05-10 23:15:00
2022-10-02 02:08:00,2022-10-02 02:26:00,M8.7,GOES,2022-10-02 02:21:00
2022-10-02 05:18:00,2022-10-02 05:31:00,C2.8,GOES,2022-10-02 05:22:00
2022-10-02 05:42:00,2022-10-02 06:56:00,C4.1,GOES,2022-10-02 06:21:00
2022-10-02 10:36:00,2022-10-02 10:53:00,C2.3,GOES,2022-10-02 10:43:00
2022-10-02 11:30:00,2022-10-02 11:44:00,C2.4,GOES,2022-10-02 11:39:00
2022-10-02 11:45:00,2022-10-02 12:09:00,C3.0,GOES,2022-10-02 11:53:00
2022-10-02 13:52:00,2022-10-02 14:23:00,M1.2,GOES,2022-10-02 14:05:00
2022-10-02 14:48:00,2022-10-02 15:12:00,C8.7,GOES,2022-10-02 14:57:00
2022-10-02 15:34:00,2022-10-02 15:53:00,M1.0,GOES,2022-10-02 15:45:00
2022-10-02 17:23:00,2022-10-02 17:53:00,C3.6,GOES,2022-10-02 17:34:00
2022-10-02 17:53:00,2022-10-02 18:26:00,C7.8,GOES,2022-10-02 18:07:00
2022-10-02 18:49:00,2022-10-02 19:25:00,C8.1,GOES,2022-10-02 19:08:00
2022-10-02 19:53:00,2022-10-02 20:34:00,X1.0,GOES,2022-10-02 20:25:00
2022-10-02 22:49:00,2022-10-02 23:19:00,C9.1,GOES,2022-10-02 23:08:00
2023-01-06 00:43:00,2023-01-06 01:07:00,X1.2,GOES,2023-01-06 00:57:00
2023-01-06 03:24:00,2023-01-06 03:44:00,C3.5,GOES,2023-01-06 03:34:00
2023-01-06 03:56:00,2023-01-06 04:12:00,C1.8,GOES,2023-01-06 04:02:00
2023-01-06 11:58:00,2023-01-06 12:20:00,C1.5,GOES,2023-01-06 12:05:00
2023-01-06 12:23:00,2023-01-06 12:33:00,C1.8,GOES,2023-01-06 12:26:00
2023-01-06 14:50:00,2023-01-06 15:01:00,C1.7,GOES,2023-01-06 14:55:00
2023-01-06 15:51:00,2023-01-06 16:12:00,C1.8,GOES,2023-01-06 15:59:00
2023-01-06 18:43:00,2023-01-06 18:58:00,C6.2,GOES,2023-01-06 18:53:00
2023-01-06 20:21:00,2023-01-06 20:31:00,C5.0,GOES,2023-01-06 20:27:00
2023-01-06 23:17:00,2023-01-06 23:29:00,C2.5,GOES,2023-01-06 23:23:00
2023-01-09 00:28:00,2023-01-09 00:51:00,C5.1,GOES,2023-01-09 00:43:00
2023-01-09 00:51:00,2023-01-09 01:19:00,M1.1,GOES,2023-01-09 01:02:00
2023-01-09 01:54:00,2023-01-09 02:02:00,C4.3,GOES,2023-01-09 02:00:00
2023-01-09 02:02:00,2023-01-09 02:11:00,C5.7,GOES,2023-01-09 02:07:00
2023-01-09 04:46:00,2023-01-09 04:55:00,C4.8,GOES,2023-01-09 04:51:00
2023-01-09 05:45:00,2023-01-09 06:00:00,C3.0,GOES,2023-01-09 05:53:00
2023-01-09 06:57:00,2023-01-09 07:15:00,C2.9,GOES,2023-01-09 07:05:00
2023-01-09 08:45:00,2023-01-09 09:16:00,M2.1,GOES,2023-01-09 09:01:00
2023-01-09 13:15:00,2023-01-09 13:31:00,M1.0,GOES,2023-01-09 13:22:00
2023-01-09 14:48:00,2023-01-09 15:14:00,C7.8,GOES,2023-01-09 15:05:00
2023-01-09 15:43:00,2023-01-09 15:56:00,C5.1,GOES,2023-01-09 15:46:00
2023-01-09 16:43:00,2023-01-09 16:57:00,C4.6,GOES,2023-01-09 16:48:00
2023-01-09 18:37:00,2023-01-09 18:57:00,X1.9,GOES,2023-01-09 18:50:00
2023-01-09 20:50:00,2023-01-09 21:02:00,C5.9,GOES,2023-01-09 20:55:00
2023-01-09 22:02:00,2023-01-09 22:14:00,C4.1,GOES,2023-01-09 22:09:00
2023-01-09 22:27:00,2023-01-09 22:41:00,C4.3,GOES,2023-01-09 22:34:00
2023-01-09 22:44:00,2023-01-09 23:22:00,C6.7,GOES,2023-01-09 22:58:00
2023-01-10 00:09:00,2023-01-10 00:22:00,M5.1,GOES,2023-01-10 00:16:00
2023-01-10 00:47:00,2023-01-10 01:10:00,C6.3,GOES,2023-01-10 00:51:00
2023-01-10 02:08:00,2023-01-10 02:24:00,M1.0,GOES,2023-01-10 02:16:00
2023-01-10 02:33:00,2023-01-10 02:54:00,M2.6,GOES,2023-01-10 02:41:00
2023-01-10 03:37:00,2023-01-10 03:49:00,C5.4,GOES,2023-01-10 03:43:00
2023-01-10 05:12:00,2023-01-10 05:25:00,C2.5,GOES,2023-01-10 05:17:00
2023-01-10 05:54:00,2023-01-10 06:16:00,C3.8,GOES,2023-01-10 05:59:00
2023-01-10 08:04:00,2023-01-10 08:22:00,C5.3,GOES,2023-01-10 08:16:00
2023-01-10 08:54:00,2023-01-10 09:21:00,C8.8,GOES,2023-01-10 09:06:00
2023-01-10 10:59:00,2023-01-10 11:12:00,M1.0,GOES,2023-01-10 11:08:00
2023-01-10 12:10:00,2023-01-10 12:21:00,C8.5,GOES,2023-01-10 12:17:00
2023-01-10 12:41:00,2023-01-10 12:49:00,C5.3,GOES,2023-01-10 12:45:00
2023-01-10 12:58:00,2023-01-10 13:17:00,C5.1,GOES,2023-01-10 13:02:00
2023-01-10 13:49:00,2023-01-10 14:05:00,C6.8,GOES,2023-01-10 13:59:00
2023-01-10 14:44:00,2023-01-10 14:53:00,C8.7,GOES,2023-01-10 14:47:00
2023-01-10 16:02:00,2023-01-10 16:26:00,C7.3,GOES,2023-01-10 16:13:00
2023-01-10 17:17:00,2023-01-10 17:34:00,M1.3,GOES,2023-01-10 17:28:00
2023-01-10 17:44:00,2023-01-10 17:52:00,M1.2,GOES,2023-01-10 17:48:00
2023-01-10 19:31:00,2023-01-10 19:43:00,C3.3,GOES,2023-01-10 19:38:00
2023-01-10 20:09:00,2023-01-10 20:26:00,C2.8,GOES,2023-01-10 20:18:00
2023-01-10 20:26:00,2023-01-10 20:33:00,C2.8,GOES,2023-01-10 20:29:00
2023-01-10 22:39:00,2023-01-10 22:52:00,X1.0,GOES,2023-01-10 22:47:00
2023-01-10 23:45:00,2023-01-11 00:07:00,C5.2,GOES,2023-01-10 23:57:00
2023-02-10 23:55:00,2023-02-11 00:09:00,C5.8,GOES,2023-02-11 00:03:00
2023-02-11 06:10:00,2023-02-11 06:27:00,C5.2,GOES,2023-02-11 06:20:00
2023-02-11 06:27:00,2023-02-11 06:42:00,C7.7,GOES,2023-02-11 06:34:00
2023-02-11 06:42:00,2023-02-11 06:51:00,C7.2,GOES,2023-02-11 06:45:00
2023-02-11 07:48:00,2023-02-11 07:59:00,C9.9,GOES,2023-02-11 07:56:00
2023-02-11 07:59:00,2023-02-11 08:15:00,M2.2,GOES,2023-02-11 08:08:00
2023-02-11 09:13:00,2023-02-11 09:32:00,C7.3,GOES,2023-02-11 09:21:00
2023-02-11 10:42:00,2023-02-11 11:29:00,M1.0,GOES,2023-02-11 10:58:00
2023-02-11 11:29:00,2023-02-11 11:41:00,M1.4,GOES,2023-02-11 11:34:00
2023-02-11 12:05:00,2023-02-11 12:15:00,M1.5,GOES,2023-02-11 12:09:00
2023-02-11 12:18:00,2023-02-11 12:28:00,M1.1,GOES,2023-02-11 12:23:00
2023-02-11 12:28:00,2023-02-11 12:49:00,M1.5,GOES,2023-02-11 12:40:00
2023-02-11 15:40:00,2023-02-11 15:54:00,X1.1,GOES,2023-02-11 15:48:00
2023-02-11 17:11:00,2023-02-11 17:31:00,M1.4,GOES,2023-02-11 17:23:00
2023-02-11 22:45:00,2023-02-11 23:12:00,C8.7,GOES,2023-02-11 22:57:00
2023-02-17 01:31:00,2023-02-17 01:42:00,C3.8,GOES,2023-02-17 01:35:00
2023-02-17 04:19:00,2023-02-17 04:34:00,C1.3,GOES,2023-02-17 04:25:00
2023-02-17 07:29:00,2023-02-17 07:43:00,C1.9,GOES,2023-02-17 07:33:00
2023-02-17 09:29:00,2023-02-17 09:42:00,C2.2,GOES,2023-02-17 09:38:00
2023-02-17 10:24:00,2023-02-17 10:39:00,C2.1,GOES,2023-02-17 10:33:00
2023-02-17 10:44:00,2023-02-17 11:00:00,C2.0,GOES,2023-02-17 10:50:00
2023-02-17 11:43:00,2023-02-17 11:52:00,C2.0,GOES,2023-02-17 11:48:00
2023-02-17 19:38:00,2023-02-17 20:50:00,X2.2,GOES,2023-02-17 20:16:00
2023-03-03 01:58:00,2023-03-03 02:46:00,C7.2,GOES,2023-03-03 02:23:00
2023-03-03 06:58:00,2023-03-03 07:39:00,C3.0,GOES,2023-03-03 07:16:00
2023-03-03 08:26:00,2023-03-03 09:08:00,C5.0,GOES,2023-03-03 08:46:00
2023-03-03 10:10:00,2023-03-03 10:48:00,M3.3,GOES,2023-03-03 10:32:00
2023-03-03 14:26:00,2023-03-03 14:35:00,C3.9,GOES,2023-03-03 14:31:00
2023-03-03 14:48:00,2023-03-03 15:46:00,C9.1,GOES,2023-03-03 15:12:00
2023-03-03 17:42:00,2023-03-03 17:59:00,X2.1,GOES,2023-03-03 17:52:00
2023-03-03 23:13:00,2023-03-03 23:23:00,C3.1,GOES,2023-03-03 23:19:00
2023-03-29 00:22:00,2023-03-29 00:31:00,C2.4,GOES,2023-03-29 00:27:00
2023-03-29 02:18:00,2023-03-29 02:40:00,X1.2,GOES,2023-03-29 02:33:00
2023-03-29 13:47:00,2023-03-29 14:15:00,M1.2,GOES,2023-03-29 14:07:00
2023-03-29 15:58:00,2023-03-29 16:14:00,C5.6,GOES,2023-03-29 16:12:00
2023-03-29 16:14:00,2023-03-29 16:32:00,C6.6,GOES,2023-03-29 16:25:00
2023-03-29 23:35:00,2023-03-29 23:58:00,M1.1,GOES,2023-03-29 23:47:00
2023-06-20 00:17:00,2023-06-20 00:48:00,C4.4,GOES,2023-06-20 00:32:00
2023-06-20 03:25:00,2023-06-20 03:50:00,C4.7,GOES,2023-06-20 03:32:00
2023-06-20 04:47:00,2023-06-20 05:05:00,C5.9,GOES,2023-06-20 04:54:00
2023-06-20 10:47:00,2023-06-20 11:09:00,C8.6,GOES,2023-06-20 11:06:00
2023-06-20 11:09:00,2023-06-20 11:17:00,M1.0,GOES,2023-06-20 11:13:00
2023-06-20 11:17:00,2023-06-20 11:35:00,M1.8,GOES,2023-06-20 11:25:00
2023-06-20 12:11:00,2023-06-20 12:28:00,C7.8,GOES,2023-06-20 12:20:00
2023-06-20 13:00:00,2023-06-20 13:13:00,C5.7,GOES,2023-06-20 13:09:00
2023-06-20 13:42:00,2023-06-20 13:49:00,C3.2,GOES,2023-06-20 13:46:00
2023-06-20 14:00:00,2023-06-20 14:12:00,C7.8,GOES,2023-06-20 14:07:00
2023-06-20 14:36:00,2023-06-20 14:47:00,C4.9,GOES,2023-06-20 14:41:00
2023-06-20 15:23:00,2023-06-20 15:37:00,C6.9,GOES,2023-06-20 15:34:00
2023-06-20 15:37:00,2023-06-20 15:44:00,C7.1,GOES,2023-06-20 15:42:00
2023-06-20 16:27:00,2023-06-20 16:42:00,M1.1,GOES,2023-06-20 16:33:00
2023-06-20 16:42:00,2023-06-20 17:26:00,X1.1,GOES,2023-06-20 17:09:00
2023-07-02 02:29:00,2023-07-02 02:40:00,M2.0,GOES,2023-07-02 02:35:00
2023-07-02 02:46:00,2023-07-02 03:02:00,C4.1,GOES,2023-07-02 02:56:00
2023-07-02 03:27:00,2023-07-02 03:38:00,C2.9,GOES,2023-07-02 03:34:00
2023-07-02 08:17:00,2023-07-02 08:34:00,C6.5,GOES,2023-07-02 08:24:00
2023-07-02 08:45:00,2023-07-02 08:58:00,C8.8,GOES,2023-07-02 08:53:00
2023-07-02 11:06:00,2023-07-02 11:24:00,C2.4,GOES,2023-07-02 11:09:00
2023-07-02 17:25:00,2023-07-02 17:48:00,C2.6,GOES,2023-07-02 17:35:00
2023-07-02 21:19:00,2023-07-02 21:31:00,C7.3,GOES,2023-07-02 21:26:00
2023-08-05 00:29:00,2023-08-05 00:44:00,C2.6,GOES,2023-08-05 00:35:00
2023-08-05 02:10:00,2023-08-05 02:28:00,C3.7,GOES,2023-08-05 02:23:00
2023-08-05 02:39:00,2023-08-05 03:10:00,C9.7,GOES,2023-08-05 02:54:00
2023-08-05 05:21:00,2023-08-05 05:36:00,C5.6,GOES,2023-08-05 05:29:00
2023-08-05 06:16:00,2023-08-05 09:06:00,M1.6,GOES,2023-08-05 07:18:00
2023-08-05 09:23:00,2023-08-05 09:50:00,M2.1,GOES,2023-08-05 09:36:00
2023-08-05 14:44:00,2023-08-05 14:55:00,C3.1,GOES,2023-08-05 14:49:00
2023-08-05 16:16:00,2023-08-05 16:33:00,C2.4,GOES,2023-08-05 16:25:00
2023-08-05 16:51:00,2023-08-05 17:06:00,C2.8,GOES,2023-08-05 16:58:00
2023-08-05 18:57:00,2023-08-05 19:24:00,C6.7,GOES,2023-08-05 19:10:00
2023-08-05 20:33:00,2023-08-05 20:50:00,C3.0,GOES,2023-08-05 20:39:00
2023-08-05 21:45:00,2023-08-05 22:44:00,X1.6,GOES,2023-08-05 22:21:00
2023-08-07 04:29:00,2023-08-07 04:51:00,M2.4,GOES,2023-08-07 04:41:00
2023-08-07 07:12:00,2023-08-07 07:39:00,C2.9,GOES,2023-08-07 07:21:00
2023-08-07 08:14:00,2023-08-07 08:33:00,C2.3,GOES,2023-08-07 08:23:00
2023-08-07 13:29:00,2023-08-07 14:01:00,C4.4,GOES,2023-08-07 13:42:00
2023-08-07 14:01:00,2023-08-07 14:13:00,C3.8,GOES,2023-08-07 14:09:00
2023-08-07 14:33:00,2023-08-07 14:46:00,C4.4,GOES,2023-08-07 14:38:00
2023-08-07 15:30:00,2023-08-07 16:36:00,M1.0,GOES,2023-08-07 16:27:00
2023-08-07 19:37:00,2023-08-07 19:58:00,M1.4,GOES,2023-08-07 19:51:00
2023-08-07 20:30:00,2023-08-07 21:18:00,X1.5,GOES,2023-08-07 20:46:00
2023-08-07 23:50:00,2023-08-08 00:05:00,C8.2,GOES,2023-08-07 23:59:00
2023-12-14 02:20:00,2023-12-14 02:38:00,C1.9,GOES,2023-12-14 02:29:00
2023-12-14 04:02:00,2023-12-14 04:13:00,C2.0,GOES,2023-12-14 04:09:00
2023-12-14 04:48:00,2023-12-14 05:00:00,C3.3,GOES,2023-12-14 04:56:00
2023-12-14 05:47:00,2023-12-14 05:53:00,C2.0,GOES,2023-12-14 05:49:00
2023-12-14 06:22:00,2023-12-14 06:31:00,C1.8,GOES,2023-12-14 06:27:00
2023-12-14 07:11:00,2023-12-14 08:00:00,M5.8,GOES,2023-12-14 07:44:00
2023-12-14 12:25:00,2023-12-14 12:32:00,C1.8,GOES,2023-12-14 12:28:00
2023-12-14 13:29:00,2023-12-14 14:08:00,M2.3,GOES,2023-12-14 13:48:00
2023-12-14 16:47:00,2023-12-14 17:12:00,X2.8,GOES,2023-12-14 17:02:00
2023-12-31 00:14:00,2023-12-31 00:24:00,C2.1,GOES,2023-12-31 00:19:00
2023-12-31 02:38:00,2023-12-31 03:04:00,C1.2,GOES,2023-12-31 02:47:00
2023-12-31 03:04:00,2023-12-31 03:19:00,C4.2,GOES,2023-12-31 03:13:00
2023-12-31 08:13:00,2023-12-31 08:28:00,C9.6,GOES,2023-12-31 08:17:00
2023-12-31 09:02:00,2023-12-31 09:18:00,C8.3,GOES,2023-12-31 09:12:00
2023-12-31 11:55:00,2023-12-31 12:28:00,C2.7,GOES,2023-12-31 12:07:00
2023-12-31 12:37:00,2023-12-31 13:14:00,C5.5,GOES,2023-12-31 12:55:00
2023-12-31 17:38:00,2023-12-31 17:51:00,C2.4,GOES,2023-12-31 17:46:00
2023-12-31 18:02:00,2023-12-31 18:28:00,C3.8,GOES,2023-12-31 18:16:00
2023-12-31 18:28:00,2023-12-31 18:44:00,C4.2,GOES,2023-12-31 18:39:00
2023-12-31 18:44:00,2023-12-31 19:40:00,M1.0,GOES,2023-12-31 19:12:00
2023-12-31 21:36:00,2023-12-31 22:08:00,X5.0,GOES,2023-12-31 21:55:00
2024-02-08 23:16:00,2024-02-09 00:36:00,M3.9,GOES,2024-02-08 23:55:00
2024-02-09 00:36:00,2024-02-09 00:45:00,M3.1,GOES,2024-02-09 00:41:00
2024-02-09 02:13:00,2024-02-09 02:32:00,C6.6,GOES,2024-02-09 02:25:00
2024-02-09 06:18:00,2024-02-09 06:33:00,C3.0,GOES,2024-02-09 06:29:00
2024-02-09 07:26:00,2024-02-09 07:35:00,C9.4,GOES,2024-02-09 07:31:00
2024-02-09 07:52:00,2024-02-09 08:06:00,C3.0,GOES,2024-02-09 08:04:00
2024-02-09 08:06:00,2024-02-09 08:22:00,C5.6,GOES,2024-02-09 08:16:00
2024-02-09 10:15:00,2024-02-09 10:29:00,C6.2,GOES,2024-02-09 10:21:00
2024-02-09 12:22:00,2024-02-09 12:36:00,C1.7,GOES,2024-02-09 12:28:00
2024-02-09 12:53:00,2024-02-09 13:32:00,X3.3,GOES,2024-02-09 13:14:00
2024-02-09 17:54:00,2024-02-09 18:07:00,M1.2,GOES,2024-02-09 18:00:00
2024-02-09 23:58:00,2024-02-10 00:14:00,C3.9,GOES,2024-02-10 00:07:00
2024-02-15 23:53:00,2024-02-16 00:53:00,C3.9,GOES,2024-02-16 00:27:00
2024-02-16 01:58:00,2024-02-16 02:09:00,C3.2,GOES,2024-02-16 02:04:00
2024-02-16 02:39:00,2024-02-16 02:57:00,M1.5,GOES,2024-02-16 02:51:00
2024-02-16 06:42:00,2024-02-16 06:58:00,X2.5,GOES,2024-02-16 06:53:00
2024-02-16 16:15:00,2024-02-16 16:56:00,C6.1,GOES,2024-02-16 16:36:00
2024-02-16 18:19:00,2024-02-16 18:41:00,C8.9,GOES,2024-02-16 18:31:00
2024-02-16 18:41:00,2024-02-16 18:51:00,C8.2,GOES,2024-02-16 18:46:00
2024-02-16 20:13:00,2024-02-16 20:37:00,C3.5,GOES,2024-02-16 20:23:00
2024-02-16 21:57:00,2024-02-16 22:16:00,M3.0,GOES,2024-02-16 22:09:00
2024-02-16 23:46:00,2024-02-17 00:08:00,C2.7,GOES,2024-02-16 23:56:00
2024-02-21 00:32:00,2024-02-21 00:41:00,C2.4,GOES,2024-02-21 00:37:00
2024-02-21 00:44:00,2024-02-21 01:16:00,C3.0,GOES,2024-02-21 00:58:00
2024-02-21 01:55:00,2024-02-21 02:42:00,C4.3,GOES,2024-02-21 02:17:00
2024-02-21 03:38:00,2024-02-21 04:35:00,C2.4,GOES,2024-02-21 04:04:00
2024-02-21 07:31:00,2024-02-21 07:39:00,C1.7,GOES,2024-02-21 07:35:00
2024-02-21 10:22:00,2024-02-21 10:32:00,C1.7,GOES,2024-02-21 10:27:00
2024-02-21 13:09:00,2024-02-21 13:19:00,C1.4,GOES,2024-02-21 13:15:00
2024-02-21 13:41:00,2024-02-21 14:03:00,C2.1,GOES,2024-02-21 13:52:00
2024-02-21 14:14:00,2024-02-21 14:25:00,C1.9,GOES,2024-02-21 14:21:00
2024-02-21 15:39:00,2024-02-21 16:42:00,C4.1,GOES,2024-02-21 16:02:00
2024-02-21 18:14:00,2024-02-21 18:32:00,C3.4,GOES,2024-02-21 18:25:00
2024-02-21 19:22:00,2024-02-21 19:33:00,C3.3,GOES,2024-02-21 19:29:00
2024-02-21 20:32:00,2024-02-21 20:41:00,C4.0,GOES,2024-02-21 20:37:00
2024-02-21 22:21:00,2024-02-21 22:38:00,C3.7,GOES,2024-02-21 22:31:00
